id,listingIsTopRated,sellerFeedbackScore,sellerPositivePercent,sellerIsTopRated,price,endAtWeekend,endAtEvening,length,isBroken,isUsed,isLarge,freeShipping,isSold
134313022157,0,7191,98.0,0,20.9916,0,0,5,0,1,0,0,0
354366609135,0,62,100.0,0,42.8316,0,0,7,0,1,0,0,0
204138155339,0,215,96.6,0,7.9716,0,0,10,0,0,0,0,0
225221873486,0,5490,100.0,0,39.1944,0,1,10,0,1,0,0,0
165761090953,0,0,0.0,0,79.8,1,0,7,0,0,1,0,1
295312033606,0,0,0.0,0,5.46,0,1,7,0,1,0,0,0
225237010598,0,1240,100.0,1,37.8,1,0,7,0,0,0,0,0
364040111138,0,17,100.0,0,10.668,1,0,7,0,1,0,0,0
185642020225,0,300,100.0,1,31.919999999999998,0,0,5,0,1,0,0,0
304684819760,0,4,100.0,0,10.416,0,0,7,0,0,0,0,0
403976488932,0,58,100.0,1,8.4,0,0,5,0,0,0,0,0
285020993210,0,477,100.0,0,231.0,1,0,7,0,0,0,0,0
304682463161,0,1,100.0,0,9.492,0,1,7,0,1,0,0,0
314215858503,0,987,98.5,0,50.4,0,1,10,0,1,0,0,0
275526164673,0,1084,100.0,0,217.84000000000003,0,1,10,0,0,0,0,0
115593696053,0,1368,100.0,0,5.712,1,0,7,0,0,0,0,0
125593680629,0,413,91.7,0,8.3748,1,1,10,0,1,1,0,0
285028241686,0,403,100.0,0,16.7916,1,1,7,0,0,0,0,0
134316146785,0,277,100.0,0,14.238,1,0,7,0,0,0,0,0
364034397344,0,0,0.0,0,26.04,0,1,7,0,0,0,0,0
354371369021,0,22,100.0,0,16.8,0,0,7,0,0,0,0,0
385204132386,0,0,0.0,0,25.2,0,0,7,0,0,0,0,0
403976492528,0,58,100.0,1,8.4,0,0,5,0,0,0,0,0
334616552972,0,0,0.0,0,420.0,1,0,5,0,1,0,0,0
275521906414,0,2457,94.3,0,151.1916,0,0,10,0,0,0,0,0
403977267750,0,16,100.0,0,25.2,1,1,7,0,1,0,0,0
394321109187,0,0,0.0,0,0.8316,1,0,7,0,0,0,0,0
204141360296,0,7191,98.0,0,18.4716,0,0,5,0,1,0,0,0
385210905459,0,0,0.0,0,49.559999999999995,0,1,10,0,1,0,0,0
144793419385,0,299,100.0,0,5.88,1,0,10,0,1,0,0,0
